"Timestamp","User Count","Type","Name","Requests/s","Failures/s","50%","66%","75%","80%","90%","95%","98%","99%","99.9%","99.99%","99.999%","100%","Total Request Count","Total Failure Count","Total Median Response Time","Total Average Response Time","Total Min Response Time","Total Max Response Time","Total Average Content Size"
"1600779103","64","","Aggregated",116.80,0.00,44,48,52,55,60,67,79,86,100,110,110,110,50632,0,42,46,12,2233,8869
"1600779105","64","","Aggregated",116.90,0.00,44,48,51,54,60,64,75,84,100,110,110,110,50869,0,42,46,12,2233,8870
"1600779107","64","","Aggregated",117.60,0.00,44,48,51,53,59,65,77,86,100,110,110,110,51108,0,42,46,12,2233,8867
"1600779109","64","","Aggregated",117.60,0.00,43,48,51,53,58,64,75,83,100,100,100,100,51341,0,42,46,12,2233,8862
"1600779111","64","","Aggregated",117.80,0.00,43,48,51,53,58,64,75,83,100,110,110,110,51581,0,42,46,12,2233,8858
"1600779113","64","","Aggregated",117.60,0.00,43,47,50,52,57,64,77,86,100,110,110,110,51819,0,42,46,12,2233,8857
"1600779115","64","","Aggregated",117.60,0.00,42,47,50,52,58,65,76,84,100,110,110,110,52059,0,42,46,12,2233,8859
"1600779117","64","","Aggregated",117.80,0.00,41,46,50,51,57,64,75,82,100,110,110,110,52298,0,42,46,12,2233,8863
"1600779119","64","","Aggregated",118.00,0.00,41,46,50,51,56,64,75,84,97,100,100,100,52542,0,42,46,12,2233,8862
"1600779121","64","","Aggregated",117.70,0.00,41,45,49,51,56,63,73,76,93,97,97,97,52769,0,42,46,12,2233,8860
"1600779123","64","","Aggregated",118.30,0.00,41,46,50,52,57,64,74,84,96,97,97,97,53014,0,42,46,12,2233,8859
"1600779125","64","","Aggregated",118.10,0.00,42,47,51,53,59,66,76,85,97,99,99,99,53253,0,42,46,12,2233,8858
"1600779127","64","","Aggregated",117.60,0.00,43,48,51,54,60,66,76,85,97,99,99,99,53491,0,42,46,12,2233,8858
"1600779129","64","","Aggregated",117.30,0.00,44,49,52,54,60,66,75,84,96,99,99,99,53725,0,42,46,12,2233,8861
"1600779131","64","","Aggregated",117.10,0.00,44,49,52,54,59,65,73,79,100,100,100,100,53965,0,42,46,12,2233,8863
"1600779133","64","","Aggregated",116.80,0.00,44,49,52,54,59,64,73,79,100,100,100,100,54196,0,42,46,12,2233,8867
"1600779135","64","","Aggregated",117.40,0.00,44,49,52,54,60,66,76,100,120,150,150,150,54443,0,42,46,12,2233,8869
"1600779137","64","","Aggregated",117.50,0.00,45,50,53,54,60,68,79,100,120,150,150,150,54681,0,42,46,12,2233,8870
"1600779139","64","","Aggregated",116.90,0.00,45,50,53,55,61,69,80,100,120,150,150,150,54919,0,42,46,12,2233,8870
"1600779141","64","","Aggregated",116.30,0.00,45,50,53,55,61,69,82,100,120,150,150,150,55155,0,42,46,12,2233,8871
"1600779143","64","","Aggregated",116.90,0.00,46,51,54,56,63,69,77,84,110,120,120,120,55375,0,42,46,12,2233,8871
"1600779145","64","","Aggregated",116.70,0.00,47,52,55,58,67,76,100,120,140,150,150,150,55613,0,42,46,12,2233,8874
"1600779147","64","","Aggregated",116.60,0.00,47,51,55,58,67,76,99,120,140,150,150,150,55861,0,42,46,12,2233,8877
"1600779149","64","","Aggregated",115.90,0.00,47,51,55,57,67,75,99,120,140,150,150,150,56101,0,42,46,12,2233,8878
"1600779151","64","","Aggregated",116.50,0.00,45,51,55,57,66,75,95,110,140,150,150,150,56334,0,42,46,12,2233,8876
"1600779153","64","","Aggregated",116.50,0.00,44,50,53,55,63,72,85,92,110,120,120,120,56562,0,42,46,12,2233,8872
"1600779155","64","","Aggregated",117.10,0.00,44,49,52,55,64,76,92,100,130,140,140,140,56801,0,42,46,12,2233,8870
"1600779157","64","","Aggregated",116.50,0.00,44,49,53,55,65,76,92,100,130,140,140,140,57041,0,42,46,12,2233,8867
"1600779159","64","","Aggregated",116.60,0.00,44,49,53,55,64,74,90,100,130,140,140,140,57284,0,42,46,12,2233,8868
"1600779161","64","","Aggregated",118.00,0.00,44,49,52,55,63,74,90,100,130,140,140,140,57518,0,42,46,12,2233,8869
"1600779163","64","","Aggregated",117.20,0.00,43,48,52,53,60,68,82,88,110,110,110,110,57752,0,42,46,12,2233,8873
"1600779165","64","","Aggregated",117.30,0.00,42,47,51,53,60,68,80,88,110,120,120,120,57992,0,42,46,12,2233,8874
"1600779167","64","","Aggregated",117.20,0.00,41,46,50,52,60,71,94,110,140,160,160,160,58229,0,42,46,12,2233,8876
"1600779169","64","","Aggregated",118.30,0.00,40,46,49,52,61,73,110,120,160,160,160,160,58486,0,42,46,12,2233,8874
"1600779171","64","","Aggregated",118.70,0.00,40,46,50,53,65,97,120,140,190,210,210,210,58739,0,42,46,12,2233,8869
"1600779173","64","","Aggregated",119.40,0.00,40,46,50,54,74,110,130,150,190,210,210,210,59000,0,42,46,12,2233,8865
"1600779175","64","","Aggregated",121.30,0.00,40,46,51,55,81,110,140,150,190,210,210,210,59266,0,42,46,12,2233,8860
"1600779177","64","","Aggregated",124.10,0.00,40,46,50,54,75,110,130,150,190,210,210,210,59517,0,42,46,12,2233,8858
"1600779179","64","","Aggregated",126.80,0.00,40,46,50,53,70,99,130,140,190,210,210,210,59767,0,42,46,12,2233,8858
"1600779182","64","","Aggregated",126.90,0.00,40,44,48,50,59,76,100,130,160,160,160,160,59997,0,42,46,12,2233,8860
"1600779184","64","","Aggregated",126.90,0.00,39,43,47,49,54,63,77,90,110,140,140,140,60232,0,42,46,12,2233,8858
"1600779186","64","","Aggregated",121.90,0.00,38,42,46,48,53,59,73,81,96,100,100,100,60454,0,42,46,12,2233,8860
"1600779188","64","","Aggregated",117.40,0.00,37,42,45,47,52,57,73,81,96,100,100,100,60682,0,42,45,12,2233,8859
"1600779190","64","","Aggregated",115.30,0.00,37,42,45,47,54,60,74,81,100,100,100,100,60911,0,42,45,12,2233,8862
"1600779192","64","","Aggregated",113.00,0.00,38,42,46,48,55,62,74,80,90,100,100,100,61144,0,42,45,12,2233,8862
"1600779194","64","","Aggregated",113.60,0.00,39,43,46,49,56,62,74,81,98,100,100,100,61386,0,42,45,12,2233,8863
"1600779196","64","","Aggregated",114.20,0.00,40,44,47,49,56,61,73,80,98,100,100,100,61625,0,42,45,12,2233,8864
"1600779198","64","","Aggregated",116.00,0.00,40,44,48,50,56,61,74,86,98,100,100,100,61868,0,42,45,12,2233,8863
"1600779200","64","","Aggregated",117.30,0.00,40,44,47,48,53,60,70,80,92,98,98,98,62109,0,42,45,12,2233,8862
"1600779202","64","","Aggregated",118.90,0.00,40,45,47,49,53,58,68,84,95,100,100,100,62351,0,42,45,12,2233,8860
"1600779204","64","","Aggregated",118.20,0.00,41,46,48,50,54,59,69,84,100,100,100,100,62582,0,42,45,12,2233,8860
"1600779206","64","","Aggregated",117.80,0.00,42,46,49,51,56,62,76,84,100,100,100,100,62819,0,42,45,12,2233,8860
"1600779208","64","","Aggregated",117.50,0.00,43,47,50,51,56,62,76,85,100,100,100,100,63057,0,42,45,12,2233,8861
"1600779210","64","","Aggregated",117.10,0.00,43,48,51,52,58,63,75,82,100,100,100,100,63297,0,42,45,12,2233,8863
"1600779212","64","","Aggregated",116.80,0.00,44,48,51,53,59,66,77,83,100,110,110,110,63535,0,42,45,12,2233,8865
"1600779214","64","","Aggregated",117.60,0.00,44,49,52,54,59,65,76,83,110,110,110,110,63775,0,42,45,12,2233,8867
"1600779216","64","","Aggregated",117.10,0.00,44,49,52,54,59,66,78,88,110,110,110,110,64008,0,42,45,12,2233,8868
"1600779218","64","","Aggregated",116.90,0.00,44,50,52,54,60,67,81,89,110,120,120,120,64251,0,42,45,12,2233,8868
"1600779220","64","","Aggregated",116.70,0.00,44,50,52,54,60,67,81,89,110,120,120,120,64484,0,42,45,12,2233,8868
"1600779222","64","","Aggregated",116.70,0.00,44,50,52,54,59,65,79,87,120,120,120,120,64723,0,42,45,12,2233,8868
"1600779224","64","","Aggregated",117.20,0.00,45,50,52,54,59,65,77,85,120,120,120,120,64959,0,42,45,12,2233,8869
"1600779226","64","","Aggregated",117.90,0.00,44,49,51,53,58,63,71,79,99,120,120,120,65199,0,42,45,12,2233,8870
"1600779228","64","","Aggregated",117.40,0.00,44,49,51,53,58,64,73,80,99,120,120,120,65437,0,42,45,12,2233,8872
"1600779230","64","","Aggregated",117.50,0.00,45,49,52,54,60,65,72,79,94,95,95,95,65676,0,42,45,12,2233,8870
"1600779232","64","","Aggregated",117.20,0.00,44,49,52,54,61,66,74,79,94,95,95,95,65908,0,42,45,12,2233,8868
"1600779234","64","","Aggregated",116.90,0.00,44,49,52,55,61,68,78,85,97,110,110,110,66147,0,42,45,12,2233,8864
"1600779236","64","","Aggregated",116.70,0.00,44,49,53,55,62,68,77,85,97,110,110,110,66382,0,42,45,12,2233,8864
"1600779238","64","","Aggregated",117.10,0.00,43,49,52,55,62,70,79,85,110,120,120,120,66620,0,42,45,12,2233,8863
"1600779240","64","","Aggregated",117.00,0.00,43,49,52,54,61,69,79,85,110,120,120,120,66858,0,42,45,12,2233,8865
"1600779242","64","","Aggregated",117.00,0.00,43,49,52,54,61,68,76,79,96,120,120,120,67099,0,42,45,12,2233,8866
"1600779244","64","","Aggregated",117.20,0.00,43,48,52,54,61,67,75,80,120,130,130,130,67338,0,42,45,12,2233,8865
"1600779246","64","","Aggregated",117.30,0.00,43,48,52,54,60,66,73,80,96,130,130,130,67573,0,42,45,12,2233,8864
"1600779248","64","","Aggregated",117.90,0.00,44,49,52,55,61,65,73,79,96,130,130,130,67810,0,42,45,12,2233,8863
"1600779250","64","","Aggregated",117.20,0.00,45,49,53,55,61,66,75,82,110,130,130,130,68044,0,42,45,12,2233,8863
"1600779252","64","","Aggregated",117.20,0.00,45,50,54,56,63,69,82,93,130,130,130,130,68284,0,42,45,12,2233,8865
"1600779254","64","","Aggregated",116.80,0.00,45,51,54,56,64,74,86,96,120,130,130,130,68526,0,42,45,12,2233,8866
"1600779256","64","","Aggregated",116.30,0.00,45,51,55,57,64,74,86,96,120,130,130,130,68761,0,42,45,12,2233,8868
"1600779259","64","","Aggregated",117.00,0.00,45,51,54,57,64,74,85,96,120,130,130,130,68994,0,42,45,12,2233,8870
"1600779261","64","","Aggregated",117.30,0.00,45,51,54,56,63,72,82,88,110,120,120,120,69224,0,42,45,12,2233,8872
"1600779263","64","","Aggregated",117.50,0.00,45,51,54,56,63,71,83,100,140,160,160,160,69459,0,42,45,12,2233,8872
"1600779265","64","","Aggregated",117.20,0.00,45,51,54,56,63,72,85,100,140,160,160,160,69700,0,42,45,12,2233,8872
"1600779267","64","","Aggregated",116.70,0.00,45,51,54,56,63,71,83,110,140,160,160,160,69946,0,42,45,12,2233,8873
"1600779269","64","","Aggregated",117.40,0.00,46,52,55,57,66,74,88,110,150,160,160,160,70180,0,42,45,12,2233,8874
"1600779271","64","","Aggregated",116.00,0.00,46,52,55,57,67,74,86,94,120,150,150,150,70398,0,43,45,12,2233,8876
"1600779273","64","","Aggregated",116.30,0.00,46,52,56,58,67,74,86,97,120,150,150,150,70643,0,43,45,12,2233,8878
"1600779275","64","","Aggregated",116.80,0.00,46,52,56,59,68,76,87,95,100,150,150,150,70882,0,43,45,12,2233,8877
"1600779277","64","","Aggregated",116.90,0.00,46,52,56,59,67,76,87,95,100,150,150,150,71123,0,43,45,12,2233,8875
"1600779279","64","","Aggregated",115.90,0.00,46,51,55,58,66,73,86,93,99,100,100,100,71360,0,43,45,12,2233,8873
"1600779281","64","","Aggregated",116.20,0.00,45,50,53,56,64,71,81,91,100,100,100,100,71586,0,43,45,12,2233,8871
"1600779283","64","","Aggregated",117.00,0.00,45,50,53,55,64,72,83,92,110,120,120,120,71820,0,43,45,12,2233,8871
"1600779285","64","","Aggregated",117.20,0.00,45,50,53,55,62,69,82,87,110,120,120,120,72068,0,43,45,12,2233,8872
"1600779287","64","","Aggregated",116.60,0.00,44,49,52,55,62,69,79,84,110,120,120,120,72310,0,43,45,12,2233,8873
"1600779289","64","","Aggregated",116.80,0.00,44,49,52,55,61,68,79,83,110,120,120,120,72545,0,43,45,12,2233,8875
"1600779291","64","","Aggregated",117.70,0.00,43,48,52,54,60,68,80,100,130,140,140,140,72786,0,43,45,12,2233,8875
"1600779293","64","","Aggregated",116.30,0.00,42,47,52,54,61,76,100,120,140,150,150,150,73031,0,43,45,12,2233,8874
"1600779295","64","","Aggregated",118.30,0.00,41,47,51,54,64,84,120,130,150,190,190,190,73267,0,43,45,12,2233,8873
"1600779297","64","","Aggregated",119.10,0.00,41,48,52,55,75,110,130,140,200,280,280,280,73543,0,43,45,12,2233,8869
"1600779299","64","","Aggregated",121.70,0.00,42,48,53,56,81,110,140,150,200,280,280,280,73807,0,43,45,12,2233,8867
"1600779301","64","","Aggregated",123.00,0.00,42,48,52,55,78,110,140,150,200,280,280,280,74058,0,43,45,12,2233,8863
"1600779303","64","","Aggregated",126.20,0.00,42,48,52,55,76,110,140,150,200,280,280,280,74301,0,43,45,12,2233,8863
"1600779305","64","","Aggregated",126.20,0.00,41,47,50,53,67,85,120,150,200,280,280,280,74540,0,43,45,12,2233,8862
"1600779307","64","","Aggregated",126.50,0.00,41,46,49,51,61,77,110,130,170,170,170,170,74772,0,43,45,12,2233,8863
"1600779309","64","","Aggregated",122.10,0.00,40,45,48,50,57,69,84,91,140,150,150,150,75001,0,43,45,12,2233,8864
"1600779311","64","","Aggregated",120.30,0.00,38,43,46,48,53,59,69,76,90,91,91,91,75233,0,42,45,12,2233,8865
"1600779313","64","","Aggregated",116.70,0.00,37,43,46,48,53,58,71,79,100,110,110,110,75469,0,42,45,12,2233,8864
"1600779315","64","","Aggregated",113.40,0.00,37,42,45,47,52,57,68,79,320,370,370,370,75703,0,42,45,12,2233,8865
"1600779317","64","","Aggregated",112.50,0.00,37,42,45,47,51,57,68,79,320,370,370,370,75933,0,42,45,12,2233,8866
"1600779319","64","","Aggregated",115.30,0.00,38,42,45,46,51,57,68,79,320,370,370,370,76169,0,42,45,12,2233,8867
"1600779321","64","","Aggregated",115.60,0.00,38,43,46,47,52,56,65,77,320,370,370,370,76411,0,42,45,12,2233,8866
"1600779323","64","","Aggregated",116.40,0.00,38,43,46,48,52,57,65,77,320,370,370,370,76650,0,42,45,12,2233,8866
"1600779325","64","","Aggregated",117.30,0.00,39,44,47,48,53,57,64,72,90,95,95,95,76896,0,42,45,12,2233,8865
"1600779327","64","","Aggregated",117.30,0.00,40,45,48,50,55,60,68,73,90,95,95,95,77138,0,42,45,12,2233,8864
"1600779329","64","","Aggregated",117.60,0.00,42,47,50,51,56,62,68,76,91,95,95,95,77365,0,42,45,12,2233,8863
"1600779331","64","","Aggregated",118.50,0.00,43,48,50,53,58,64,75,88,110,110,110,110,77596,0,42,45,12,2233,8864
"1600779333","64","","Aggregated",118.00,0.00,44,49,52,54,61,69,79,91,110,110,110,110,77839,0,42,45,12,2233,8866
"1600779336","64","","Aggregated",117.00,0.00,44,49,53,55,61,69,79,94,110,110,110,110,78075,0,42,45,12,2233,8867
"1600779338","64","","Aggregated",118.00,0.00,44,50,53,55,62,73,83,94,110,110,110,110,78316,0,42,45,12,2233,8868
"1600779340","64","","Aggregated",116.80,0.00,44,50,53,55,62,69,80,86,110,110,110,110,78556,0,42,45,12,2233,8870
"1600779342","64","","Aggregated",117.90,0.00,44,49,52,54,62,67,78,82,96,100,100,100,78785,0,42,45,12,2233,8870
"1600779344","64","","Aggregated",117.70,0.00,44,50,52,54,62,68,80,88,96,97,97,97,79021,0,42,45,12,2233,8870
"1600779346","64","","Aggregated",117.00,0.00,44,49,52,54,61,67,80,87,96,97,97,97,79260,0,42,45,12,2233,8870
"1600779348","64","","Aggregated",117.40,0.00,44,49,53,55,62,71,84,91,100,100,100,100,79502,0,42,45,12,2233,8871
"1600779350","64","","Aggregated",117.40,0.00,44,49,53,55,61,69,83,91,100,100,100,100,79741,0,42,45,12,2233,8872
"1600779352","64","","Aggregated",116.30,0.00,44,49,52,54,59,67,79,88,100,100,100,100,79973,0,42,45,12,2233,8872
"1600779354","64","","Aggregated",117.20,0.00,44,49,52,55,60,68,79,89,100,100,100,100,80211,0,42,45,12,2233,8872
"1600779356","64","","Aggregated",117.20,0.00,44,48,51,54,59,65,73,79,100,100,100,100,80450,0,42,45,12,2233,8870
"1600779358","64","","Aggregated",117.50,0.00,43,48,51,54,59,65,73,81,100,100,100,100,80688,0,42,45,12,2233,8869
"1600779360","64","","Aggregated",117.00,0.00,43,47,50,53,59,65,75,81,100,100,100,100,80931,0,42,45,12,2233,8867
"1600779362","64","","Aggregated",117.10,0.00,42,47,51,53,59,65,73,80,96,100,100,100,81160,0,42,45,12,2233,8867
"1600779364","64","","Aggregated",117.20,0.00,43,47,51,53,59,66,77,87,100,100,100,100,81398,0,42,45,12,2233,8867
"1600779366","64","","Aggregated",118.00,0.00,42,47,51,53,59,67,74,87,100,100,100,100,81642,0,42,45,12,2233,8867
"1600779368","64","","Aggregated",117.40,0.00,42,47,50,53,58,65,74,84,100,100,100,100,81883,0,42,45,12,2233,8868
"1600779370","64","","Aggregated",117.10,0.00,42,47,50,52,58,65,74,84,100,100,100,100,82122,0,42,45,12,2233,8867
"1600779372","64","","Aggregated",117.10,0.00,43,48,50,53,58,67,77,84,99,100,100,100,82358,0,42,45,12,2233,8867
"1600779374","64","","Aggregated",117.70,0.00,43,48,51,53,59,67,79,87,100,100,100,100,82587,0,42,45,12,2233,8866
"1600779376","64","","Aggregated",117.30,0.00,44,49,52,55,61,73,89,96,130,170,170,170,82826,0,43,45,12,2233,8867
"1600779378","64","","Aggregated",117.40,0.00,45,50,53,56,62,71,89,97,130,170,170,170,83067,0,43,45,12,2233,8868
"1600779380","64","","Aggregated",116.60,0.00,45,50,54,56,62,71,89,96,130,170,170,170,83311,0,43,45,12,2233,8869
"1600779382","64","","Aggregated",117.00,0.00,45,50,54,56,62,71,86,96,130,170,170,170,83543,0,43,45,12,2233,8871
"1600779384","64","","Aggregated",116.80,0.00,45,50,53,56,62,68,77,83,110,120,120,120,83771,0,43,45,12,2233,8872
"1600779386","64","","Aggregated",117.10,0.00,45,50,53,56,63,72,81,92,120,120,120,120,84014,0,43,45,12,2233,8873
"1600779388","64","","Aggregated",117.10,0.00,45,51,54,56,65,75,87,99,120,130,130,130,84242,0,43,45,12,2233,8874
"1600779390","64","","Aggregated",117.00,0.00,46,51,55,57,67,76,90,100,120,130,130,130,84490,0,43,45,12,2233,8874
"1600779392","64","","Aggregated",117.30,0.00,46,51,54,57,67,76,86,100,130,350,350,350,84719,0,43,45,12,2233,8875
"1600779394","64","","Aggregated",116.40,0.00,46,51,55,57,66,75,89,100,800,1000,1000,1000,84943,0,43,45,12,2233,8876
"1600779396","64","","Aggregated",115.60,0.00,47,52,55,58,68,77,94,110,800,1000,1000,1000,85191,0,43,45,12,2233,8877
"1600779398","64","","Aggregated",114.40,0.00,46,52,55,58,67,74,89,100,800,1000,1000,1000,85431,0,43,45,12,2233,8877
"1600779400","64","","Aggregated",116.00,0.00,46,52,55,57,66,74,85,98,800,1000,1000,1000,85657,0,43,45,12,2233,8876
"1600779402","64","","Aggregated",116.80,0.00,46,51,55,57,65,73,80,95,800,1000,1000,1000,85890,0,43,45,12,2233,8875
"1600779404","64","","Aggregated",116.10,0.00,46,51,55,57,64,73,82,94,120,120,120,120,86124,0,43,45,12,2233,8874
"1600779406","64","","Aggregated",115.80,0.00,46,51,54,56,63,73,86,95,120,790,790,790,86365,0,43,45,12,2233,8873
"1600779408","64","","Aggregated",116.40,0.00,45,50,54,56,63,72,83,94,120,790,790,790,86611,0,43,45,12,2233,8873
"1600779410","64","","Aggregated",116.30,0.00,44,50,54,55,62,69,85,94,120,790,790,790,86856,0,43,45,12,2233,8873
"1600779413","64","","Aggregated",116.50,0.00,44,50,53,55,61,68,82,88,110,790,790,790,87076,0,43,45,12,2233,8874
"1600779415","64","","Aggregated",118.50,0.00,43,49,53,56,63,75,95,110,130,160,160,160,87311,0,43,45,12,2233,8876
"1600779417","64","","Aggregated",117.60,0.00,43,49,53,56,66,83,110,120,160,180,180,180,87556,0,43,45,12,2233,8875
"1600779419","64","","Aggregated",118.40,0.00,42,48,52,56,70,94,120,130,170,180,180,180,87808,0,43,45,12,2233,8875
"1600779421","64","","Aggregated",119.20,0.00,42,49,54,58,79,100,130,140,170,180,180,180,88073,0,43,45,12,2233,8872
"1600779423","64","","Aggregated",120.90,0.00,42,49,54,59,79,110,130,140,170,180,180,180,88316,0,43,45,12,2233,8870
"1600779425","64","","Aggregated",122.30,0.00,42,49,53,59,79,110,130,140,170,180,180,180,88568,0,43,45,12,2233,8869
"1600779427","64","","Aggregated",125.20,0.00,41,47,52,56,78,110,130,140,170,190,190,190,88841,0,43,45,12,2233,8866
"1600779429","64","","Aggregated",126.80,0.00,41,47,51,53,70,94,120,130,170,190,190,190,89080,0,43,45,12,2233,8865
"1600779431","64","","Aggregated",125.50,0.00,40,46,49,52,62,79,110,130,170,190,190,190,89318,0,43,45,12,2233,8866
"1600779433","64","","Aggregated",121.50,0.00,40,45,48,50,58,69,94,120,170,190,190,190,89537,0,43,45,12,2233,8867
"1600779435","64","","Aggregated",121.00,0.00,39,44,48,49,56,64,78,91,120,130,130,130,89762,0,43,45,12,2233,8866
"1600779437","64","","Aggregated",117.30,0.00,38,44,47,49,54,61,75,85,110,130,130,130,89996,0,43,45,12,2233,8868
"1600779439","64","","Aggregated",115.00,0.00,37,43,46,47,52,57,70,84,110,130,130,130,90230,0,43,45,12,2233,8867
"1600779441","64","","Aggregated",115.00,0.00,37,42,45,47,52,57,69,83,110,130,130,130,90474,0,43,45,12,2233,8869
"1600779443","64","","Aggregated",115.30,0.00,38,42,45,47,51,57,66,76,110,110,110,110,90722,0,43,45,12,2233,8868
"1600779445","64","","Aggregated",115.20,0.00,38,43,45,47,52,58,66,72,93,100,100,100,90953,0,43,45,12,2233,8868
"1600779447","64","","Aggregated",115.40,0.00,39,43,46,48,54,61,70,77,120,130,130,130,91187,0,43,45,12,2233,8868
"1600779449","64","","Aggregated",115.90,0.00,40,44,47,50,56,63,74,81,120,130,130,130,91415,0,43,45,12,2233,8867
"1600779451","64","","Aggregated",116.50,0.00,41,46,49,52,59,65,77,87,120,130,130,130,91657,0,43,45,12,2233,8867
"1600779453","64","","Aggregated",117.80,0.00,42,47,50,53,60,67,79,87,120,130,130,130,91897,0,43,45,12,2233,8867
"1600779455","64","","Aggregated",118.30,0.00,43,48,52,54,60,68,79,83,93,97,97,97,92143,0,43,45,12,2233,8867
"1600779457","64","","Aggregated",117.70,0.00,44,49,52,54,61,67,77,82,89,91,91,91,92376,0,43,45,12,2233,8867
"1600779459","64","","Aggregated",116.90,0.00,44,49,53,55,61,70,81,85,130,140,140,140,92608,0,43,45,12,2233,8868
"1600779461","64","","Aggregated",116.90,0.00,44,49,53,54,62,70,82,89,130,140,140,140,92841,0,43,45,12,2233,8870
"1600779463","64","","Aggregated",117.10,0.00,44,50,53,54,61,70,83,91,130,140,140,140,93083,0,43,45,12,2233,8870
"1600779465","64","","Aggregated",117.00,0.00,45,50,53,55,62,74,86,95,130,140,140,140,93321,0,43,45,12,2233,8871
"1600779467","64","","Aggregated",117.20,0.00,44,50,53,54,62,71,82,91,120,120,120,120,93564,0,43,45,12,2233,8872
"1600779469","64","","Aggregated",117.30,0.00,44,49,52,54,61,67,79,87,120,120,120,120,93797,0,43,45,12,2233,8872
"1600779471","64","","Aggregated",116.80,0.00,44,49,52,54,61,69,79,88,120,120,120,120,94036,0,43,45,12,2233,8872
"1600779473","64","","Aggregated",116.50,0.00,44,49,52,54,61,69,80,88,120,120,120,120,94267,0,43,45,12,2233,8873
"1600779475","64","","Aggregated",116.60,0.00,44,49,52,54,61,68,79,93,100,110,110,110,94509,0,43,45,12,2233,8873
"1600779477","64","","Aggregated",117.20,0.00,44,49,52,54,61,68,78,90,100,110,110,110,94745,0,43,45,12,2233,8873
"1600779479","64","","Aggregated",117.50,0.00,44,50,52,54,61,68,74,85,100,110,110,110,94987,0,43,45,12,2233,8872
"1600779481","64","","Aggregated",117.00,0.00,44,50,52,54,61,67,74,83,100,110,110,110,95216,0,43,45,12,2233,8871
"1600779483","64","","Aggregated",117.20,0.00,44,49,52,54,61,68,77,83,110,140,140,140,95459,0,43,45,12,2233,8871
"1600779485","64","","Aggregated",116.40,0.00,43,48,52,53,61,67,80,86,110,140,140,140,95695,0,43,45,12,2233,8870
"1600779487","64","","Aggregated",117.60,0.00,43,48,51,53,59,67,81,90,110,140,140,140,95940,0,43,45,12,2233,8869
"1600779490","64","","Aggregated",117.10,0.00,42,47,50,52,58,67,83,100,140,140,140,140,96182,0,43,45,12,2233,8869
"1600779492","64","","Aggregated",118.50,0.00,41,47,49,51,57,63,75,85,130,140,140,140,96416,0,43,45,12,2233,8869
"1600779494","64","","Aggregated",118.20,0.00,42,47,50,52,57,63,76,82,130,140,140,140,96645,0,43,45,12,2233,8869
"1600779496","64","","Aggregated",117.30,0.00,42,47,50,52,57,64,77,85,130,140,140,140,96885,0,43,45,12,2233,8869
"1600779498","64","","Aggregated",117.50,0.00,42,47,51,53,58,66,78,88,130,140,140,140,97123,0,43,45,12,2233,8869
"1600779500","64","","Aggregated",117.70,0.00,43,48,51,54,60,68,78,85,97,100,100,100,97364,0,43,45,12,2233,8869
"1600779502","64","","Aggregated",117.40,0.00,44,48,52,54,61,68,80,88,140,140,140,140,97610,0,43,45,12,2233,8870
"1600779504","64","","Aggregated",117.70,0.00,44,49,53,55,61,68,78,85,140,140,140,140,97841,0,43,45,12,2233,8870
"1600779506","64","","Aggregated",117.00,0.00,45,50,54,56,62,70,79,84,140,140,140,140,98068,0,43,45,12,2233,8872
"1600779508","64","","Aggregated",117.00,0.00,45,51,55,57,63,70,78,85,140,140,140,140,98305,0,43,45,12,2233,8873
"1600779510","64","","Aggregated",116.60,0.00,46,51,55,57,64,69,81,94,120,130,130,130,98543,0,43,45,12,2233,8873
"1600779512","64","","Aggregated",117.00,0.00,47,52,55,58,65,73,84,95,130,130,130,130,98789,0,43,45,12,2233,8874
"1600779514","64","","Aggregated",116.60,0.00,47,53,55,58,66,73,82,94,130,130,130,130,99030,0,43,45,12,2233,8875
"1600779516","64","","Aggregated",115.50,0.00,47,53,55,58,67,74,84,95,130,130,130,130,99248,0,43,45,12,2233,8875
"1600779518","64","","Aggregated",116.80,0.00,47,53,55,58,67,77,86,94,130,130,130,130,99480,0,43,45,12,2233,8877
"1600779520","64","","Aggregated",116.40,0.00,46,52,55,58,67,77,86,91,110,130,130,130,99723,0,43,45,12,2233,8877
"1600779522","64","","Aggregated",116.60,0.00,46,51,55,57,67,78,87,93,120,130,130,130,99964,0,43,45,12,2233,8877
"1600779524","64","","Aggregated",115.80,0.00,45,51,54,57,66,77,87,92,110,120,120,120,100208,0,43,45,12,2233,8876
"1600779526","64","","Aggregated",117.50,0.00,45,51,54,57,64,72,83,87,110,120,120,120,100440,0,43,45,12,2233,8876
"1600779528","64","","Aggregated",116.20,0.00,45,50,54,57,64,72,83,89,110,120,120,120,100673,0,43,45,12,2233,8875
"1600779530","64","","Aggregated",117.00,0.00,45,51,54,57,64,72,82,89,120,150,150,150,100904,0,43,45,12,2233,8874
"1600779532","64","","Aggregated",116.30,0.00,45,51,55,57,64,71,82,88,120,150,150,150,101144,0,43,45,12,2233,8875
"1600779534","64","","Aggregated",116.70,0.00,45,50,54,56,63,71,84,90,120,150,150,150,101390,0,43,45,12,2233,8874
"1600779536","64","","Aggregated",117.60,0.00,44,50,53,55,63,71,84,90,120,150,150,150,101627,0,43,45,12,2233,8875
"1600779538","64","","Aggregated",117.20,0.00,43,50,53,55,62,71,84,94,130,130,130,130,101863,0,43,45,12,2233,8876
